HOEP,toronto_temp,toronto_humidity,mississauga_temp,mississauga_humidity,brampton_temp,burlington_temp,burlington_humidity,thunderbay_temp,thunderbay_humidity,kingston_temp,kingston_humidity,london_temp,london_humidity,hamilton_temp,hamilton_humidity,Hour,Month,Day,DayOfWeek,IsWeekend,IsHoliday,BusinessHour
2.28,4.2,84.0,4.2,84.0,4.2,6.2,80.0,10.5,77.0,3.1,99.0,3.2,93.0,3.6,98.0,10,10,19,5,1,0,0
22.86,7.0,97.0,7.0,97.0,7.0,7.3,99.0,-11.1,64.0,3.6,98.0,6.2,100.0,6.0,99.0,18,1,10,4,0,0,0
2.77,3.7,55.0,3.7,55.0,3.7,2.4,59.0,-1.8,43.0,0.5,79.0,-1.2,81.0,0.8,65.0,13,3,9,4,0,0,1
15.58,18.9,100.0,18.9,100.0,18.9,20.4,94.0,14.7,83.0,21.3,96.0,16.2,88.0,17.9,98.0,2,8,8,1,0,0,0
30.82,6.1,68.0,6.1,68.0,6.1,7.3,74.0,1.3,68.0,5.8,82.0,5.6,63.0,3.4,86.0,20,12,15,4,0,0,0
2.92,4.6,90.0,4.6,90.0,4.6,6.1,88.0,0.1,98.0,4.9,97.0,4.4,95.0,4.5,100.0,5,11,2,4,0,0,0
-4.52,18.0,54.0,18.0,54.0,18.0,18.0,59.0,5.3,95.0,15.3,72.0,17.6,57.0,15.5,68.0,2,6,15,5,1,0,0
3.45,19.5,85.0,19.5,85.0,19.5,21.5,72.0,14.1,92.0,19.4,98.0,17.0,93.0,19.1,80.0,1,7,24,4,0,0,0
45.67,4.4,79.0,4.4,79.0,4.4,5.3,72.0,2.6,67.0,3.0,78.0,4.7,83.0,5.0,80.0,22,3,28,1,0,0,0
19.72,25.0,62.0,25.0,62.0,25.0,21.2,78.0,19.4,72.0,24.4,63.0,24.3,65.0,24.3,63.0,11,8,13,3,0,0,1
42.63,1.1,74.0,1.1,74.0,1.1,2.5,86.0,-20.4,77.0,-2.5,60.0,2.1,81.0,1.0,89.0,22,2,21,0,0,1,0
20.84,29.5,45.0,29.5,45.0,29.5,25.0,65.0,30.1,65.0,26.7,68.0,28.1,47.0,29.4,42.0,17,7,25,5,1,0,0
25.74,18.7,81.0,18.7,81.0,18.7,19.2,87.0,16.2,96.0,17.3,86.0,17.6,87.0,17.8,89.0,22,9,13,2,0,0,0
37.95,-8.9,73.0,-8.9,73.0,-8.9,-7.2,69.0,-28.4,74.0,-13.8,69.0,-9.4,79.0,-8.9,76.0,9,1,19,4,0,0,1
33.53,-11.1,60.0,-11.1,60.0,-11.1,-9.3,71.0,-19.1,75.0,-15.5,71.0,-13.2,83.0,-13.0,81.0,2,1,17,3,0,0,0
8.2,-2.7,77.0,-2.7,77.0,-2.7,-0.9,72.0,-3.4,98.0,-3.2,79.0,-2.1,81.0,-2.1,81.0,6,1,7,3,0,0,0
10.65,16.3,63.0,16.3,63.0,16.3,18.2,67.0,10.0,78.0,16.3,100.0,13.5,74.0,16.2,76.0,21,10,6,6,1,0,0
50.88,23.2,62.0,23.2,62.0,23.2,20.7,69.0,25.9,41.0,21.2,90.0,24.1,61.0,22.1,61.0,18,8,5,1,0,0,0
0.0,11.3,84.0,11.3,84.0,11.3,6.6,90.0,14.5,23.0,17.1,55.0,13.6,87.0,17.3,68.0,16,4,23,1,0,0,1
14.38,-6.1,49.0,-6.1,49.0,-6.1,-5.3,51.0,-10.0,69.0,-11.8,61.0,-6.3,80.0,-5.6,58.0,12,1,23,5,1,0,0
22.94,16.4,81.0,16.4,81.0,16.4,17.6,81.0,7.7,78.0,20.0,89.0,14.8,90.0,14.8,92.0,0,9,13,2,0,0,0
13.54,6.6,27.0,6.6,27.0,6.6,6.9,46.0,-1.4,76.0,8.4,28.0,5.0,51.0,5.2,50.0,20,4,17,6,1,0,0
4.19,13.2,44.0,13.2,44.0,13.2,16.2,41.0,11.2,43.0,15.6,68.0,11.4,59.0,12.7,53.0,21,10,19,3,0,0,0
37.24,6.2,50.0,6.2,50.0,6.2,6.7,55.0,-6.8,64.0,6.4,59.0,5.5,46.0,5.2,63.0,14,11,12,0,0,0,1
-0.25,7.7,71.0,7.7,71.0,7.7,9.8,68.0,-6.3,71.0,5.6,93.0,7.6,74.0,8.3,76.0,23,12,26,0,0,1,0
9.33,-2.9,79.0,-2.9,79.0,-2.9,-0.8,73.0,-10.5,72.0,-6.3,82.0,-3.5,96.0,-2.6,82.0,1,11,8,4,0,0,0
13.33,1.6,56.0,1.6,56.0,1.6,5.5,48.0,5.9,77.0,-1.5,60.0,3.3,70.0,3.9,55.0,15,11,23,4,0,0,1
45.2,22.2,88.0,22.2,88.0,22.2,21.3,91.0,26.0,48.0,22.6,89.0,21.0,98.0,21.5,96.0,20,7,2,6,1,0,0
26.57,-9.5,77.0,-9.5,77.0,-9.5,-7.9,72.0,-26.5,75.0,-13.1,82.0,-12.2,81.0,-9.9,78.0,5,2,9,4,0,0,0
14.34,22.9,68.0,22.9,68.0,22.9,22.3,74.0,23.8,57.0,24.6,67.0,22.6,64.0,20.9,82.0,18,8,12,5,1,0,0
8.3,24.2,58.0,24.2,58.0,24.2,20.0,83.0,18.8,93.0,21.8,60.0,20.4,82.0,23.3,71.0,10,7,24,6,1,0,0
21.88,23.5,89.0,23.5,89.0,23.5,25.1,80.0,11.9,96.0,21.5,73.0,25.0,88.0,25.2,84.0,18,7,12,2,0,0,0
37.71,-1.2,56.0,-1.2,56.0,-1.2,0.5,49.0,-14.2,66.0,-0.5,67.0,-2.7,63.0,-1.4,55.0,17,1,4,5,1,0,0
23.74,19.8,64.0,19.8,64.0,19.8,14.8,90.0,14.0,89.0,18.9,61.0,22.5,62.0,20.0,60.0,15,8,18,0,0,0,1
9.13,22.9,84.0,22.9,84.0,22.9,24.8,76.0,7.9,99.0,21.6,93.0,21.9,93.0,22.4,92.0,8,8,31,6,1,0,0
8.05,14.9,76.0,14.9,76.0,14.9,17.1,57.0,15.3,50.0,14.7,77.0,13.7,80.0,16.0,68.0,19,9,7,3,0,0,0
42.44,-10.4,69.0,-10.4,69.0,-10.4,-6.8,67.0,-11.9,44.0,-14.8,59.0,-12.4,87.0,-10.6,77.0,0,3,4,4,0,0,0
5.87,-0.9,73.0,-0.9,73.0,-0.9,0.3,65.0,-10.0,94.0,-1.6,92.0,1.1,76.0,-1.6,78.0,9,12,2,2,0,0,1
46.05,25.0,77.0,25.0,77.0,25.0,25.0,78.0,18.6,66.0,20.5,94.0,24.9,72.0,22.7,92.0,2,7,19,6,1,0,0
13.16,4.4,60.0,4.4,60.0,4.4,2.9,62.0,2.7,82.0,1.2,71.0,0.9,77.0,1.8,70.0,15,3,15,6,1,0,0
25.19,-3.5,71.0,-3.5,71.0,-3.5,-1.2,64.0,-5.7,92.0,-10.9,80.0,-7.6,93.0,-4.1,76.0,1,3,5,5,1,0,0
16.72,18.0,98.0,18.0,98.0,18.0,18.2,95.0,8.0,94.0,15.4,100.0,15.5,98.0,18.5,99.0,3,7,9,4,0,0,0
15.42,-1.4,65.0,-1.4,65.0,-1.4,-0.2,73.0,-3.7,62.0,-1.8,88.0,-3.3,89.0,-3.0,83.0,0,3,9,2,0,0,0
3.63,15.5,59.0,15.5,59.0,15.5,18.2,52.0,9.1,86.0,13.9,60.0,14.4,82.0,15.7,66.0,0,6,1,2,0,0,0
65.16,-8.7,55.0,-8.7,55.0,-8.7,-7.5,56.0,0.1,79.0,-8.0,43.0,-8.8,60.0,-9.6,54.0,19,3,13,3,0,0,0
36.73,10.4,95.0,10.4,95.0,10.4,6.9,93.0,9.3,50.0,13.8,58.0,11.2,94.0,9.1,87.0,16,5,3,1,0,0,1
33.43,7.6,84.0,7.6,84.0,7.6,9.6,77.0,1.1,99.0,8.3,87.0,7.2,84.0,7.8,89.0,10,10,13,4,0,0,1
2.28,4.8,72.0,4.8,72.0,4.8,6.3,68.0,4.4,88.0,-1.9,87.0,2.4,54.0,1.4,78.0,0,11,9,2,0,0,0
32.47,10.8,90.0,10.8,90.0,10.8,12.8,81.0,5.1,99.0,9.8,87.0,10.5,95.0,10.9,94.0,17,11,5,0,0,0,1
32.22,-12.9,75.0,-12.9,75.0,-12.9,-11.0,78.0,-18.8,85.0,-14.5,79.0,-9.4,84.0,-12.2,85.0,0,2,28,3,0,0,0
25.45,20.0,91.0,20.0,91.0,20.0,19.2,89.0,17.2,77.0,16.2,96.0,16.2,98.0,18.2,96.0,12,6,8,0,0,0,1
26.37,-8.0,77.0,-8.0,77.0,-8.0,-5.6,72.0,-15.7,66.0,-7.9,74.0,-10.3,85.0,-8.0,85.0,8,11,12,1,0,0,1
0.0,24.2,71.0,24.2,71.0,24.2,23.9,74.0,14.5,85.0,21.3,96.0,22.4,83.0,21.0,90.0,1,8,22,1,0,0,0
32.89,19.6,57.0,19.6,57.0,19.6,20.9,55.0,10.3,76.0,17.2,66.0,18.6,75.0,17.7,73.0,1,5,31,1,0,0,0
51.14,8.1,50.0,8.1,50.0,8.1,9.3,68.0,4.2,32.0,9.1,80.0,6.1,82.0,7.4,71.0,19,10,16,4,0,0,0
16.74,25.1,63.0,25.1,63.0,25.1,25.1,64.0,25.1,44.0,23.6,63.0,21.3,91.0,20.8,77.0,21,6,19,4,0,0,0
5.91,3.3,57.0,3.3,57.0,3.3,4.6,53.0,-10.3,78.0,2.0,67.0,2.7,61.0,3.2,58.0,13,12,31,5,1,0,0
24.07,12.6,37.0,12.6,37.0,12.6,6.1,69.0,4.6,61.0,8.0,65.0,11.3,46.0,11.1,42.0,16,4,27,6,1,0,0
11.04,12.8,89.0,12.8,89.0,12.8,17.5,53.0,15.3,89.0,13.1,87.0,11.6,91.0,11.8,71.0,5,9,24,6,1,0,0
28.2,19.1,92.0,19.1,92.0,19.1,20.7,81.0,15.8,99.0,16.7,93.0,16.6,89.0,17.5,100.0,8,8,8,3,0,0,1
21.27,13.9,74.0,13.9,74.0,13.9,14.5,73.0,7.4,87.0,13.0,93.0,11.7,78.0,12.9,75.0,10,10,7,0,0,0,1
0.0,18.2,65.0,18.2,65.0,18.2,19.1,87.0,10.1,83.0,13.6,96.0,15.2,95.0,15.5,99.0,5,6,5,4,0,0,0
2.98,10.7,37.0,10.7,37.0,10.7,5.4,76.0,9.4,56.0,12.1,35.0,10.6,48.0,12.6,44.0,14,4,5,0,0,0,1
1.87,2.1,70.0,2.1,70.0,2.1,4.3,78.0,-2.4,97.0,5.7,79.0,-2.2,97.0,-0.7,89.0,5,11,9,0,0,0,0
11.09,6.5,99.0,6.5,99.0,6.5,8.2,92.0,1.1,100.0,6.6,94.0,6.2,94.0,6.5,97.0,21,10,25,0,0,0,0
93.26,-14.6,57.0,-14.6,57.0,-14.6,-15.0,47.0,-17.6,81.0,-22.2,84.0,-19.4,75.0,-18.4,64.0,21,2,16,0,0,1,0
5.11,17.7,83.0,17.7,83.0,17.7,16.2,88.0,11.4,98.0,17.9,96.0,21.6,86.0,14.9,95.0,0,6,16,4,0,0,0
2.83,3.9,68.0,3.9,68.0,3.9,5.5,64.0,-5.2,77.0,4.5,71.0,2.4,75.0,2.8,76.0,6,11,8,3,0,0,0
121.96,-6.4,73.0,-6.4,73.0,-6.4,-3.2,72.0,-16.0,71.0,-5.9,64.0,-4.4,85.0,-4.5,90.0,21,2,5,1,0,0,0
20.91,22.1,91.0,22.1,91.0,22.1,22.6,93.0,15.6,100.0,20.5,100.0,20.3,100.0,20.8,100.0,4,9,5,2,0,0,0
31.68,16.0,54.0,16.0,54.0,16.0,16.6,58.0,18.5,68.0,13.2,83.0,16.5,58.0,12.5,75.0,2,10,12,2,0,0,0
14.34,20.9,55.0,20.9,55.0,20.9,22.2,58.0,22.4,50.0,16.6,70.0,20.9,74.0,21.5,68.0,19,7,31,5,1,0,0
15.35,1.3,55.0,1.3,55.0,1.3,3.7,62.0,5.6,64.0,4.0,66.0,-0.1,67.0,1.4,68.0,20,11,13,2,0,0,0
5.77,13.5,71.0,13.5,71.0,13.5,5.5,92.0,8.6,50.0,11.8,79.0,14.6,55.0,14.9,64.0,14,4,22,0,0,0,1
33.27,21.9,56.0,21.9,56.0,21.9,19.1,79.0,19.8,66.0,19.5,73.0,21.6,53.0,20.4,71.0,13,9,27,4,0,0,1
37.36,2.0,79.0,2.0,79.0,2.0,2.4,81.0,-10.5,92.0,2.3,78.0,1.2,81.0,1.7,91.0,10,12,19,2,0,0,1
14.62,8.5,100.0,8.5,100.0,8.5,6.6,98.0,2.5,78.0,10.7,83.0,8.4,99.0,8.2,97.0,8,4,30,6,1,0,0
30.68,12.8,52.0,12.8,52.0,12.8,12.1,50.0,9.0,64.0,10.4,75.0,10.4,61.0,10.7,62.0,14,10,10,1,0,0,1
39.42,8.8,53.0,8.8,53.0,8.8,9.4,52.0,-1.8,68.0,10.5,53.0,6.6,62.0,7.5,63.0,18,11,3,4,0,0,0
17.1,23.3,45.0,23.3,45.0,23.3,23.0,59.0,22.0,53.0,20.9,70.0,20.4,65.0,18.7,74.0,22,8,1,5,1,0,0
30.78,1.8,54.0,1.8,54.0,1.8,1.9,49.0,-11.6,63.0,-0.3,63.0,-0.3,69.0,1.8,55.0,12,3,15,3,0,0,1
47.3,-4.1,66.0,-4.1,66.0,-4.1,-4.6,71.0,-20.5,65.0,-8.7,96.0,-9.9,91.0,-8.5,89.0,4,3,3,6,1,0,0
36.53,7.4,100.0,7.4,100.0,7.4,12.7,75.0,1.8,100.0,5.2,97.0,10.5,80.0,10.7,86.0,17,12,28,5,1,0,0
-0.04,6.2,64.0,6.2,64.0,6.2,8.0,61.0,-0.1,84.0,4.5,67.0,5.3,71.0,5.5,68.0,1,4,19,6,1,0,0
44.78,5.9,100.0,5.9,100.0,5.9,7.2,89.0,-11.4,66.0,6.2,88.0,5.1,97.0,5.6,98.0,8,11,25,3,0,0,1
16.56,29.4,30.0,29.4,30.0,29.4,26.6,58.0,20.7,74.0,26.8,56.0,27.5,49.0,24.9,68.0,19,7,28,1,0,0,0
8.26,7.4,61.0,7.4,61.0,7.4,9.1,59.0,0.0,93.0,3.2,87.0,4.0,92.0,4.7,78.0,0,10,14,4,0,0,0
-4.5,9.7,90.0,9.7,90.0,9.7,5.6,97.0,0.2,87.0,7.0,96.0,11.0,100.0,10.1,92.0,20,12,24,2,0,0,0
15.08,14.7,65.0,14.7,65.0,14.7,17.4,61.0,11.9,88.0,11.6,100.0,12.1,81.0,13.3,87.0,2,6,16,6,1,0,0
13.34,3.3,72.0,3.3,72.0,3.3,4.7,68.0,-23.0,74.0,1.7,79.0,2.9,74.0,2.7,76.0,5,2,20,0,0,1,0
0.0,20.6,75.0,20.6,75.0,20.6,21.6,72.0,11.2,82.0,14.1,100.0,25.3,54.0,23.2,72.0,16,5,23,3,0,0,1
80.83,-8.4,73.0,-8.4,73.0,-8.4,-8.6,74.0,-7.3,90.0,-15.3,70.0,-7.5,76.0,-9.7,91.0,12,1,22,1,0,0,1
18.18,-0.6,100.0,-0.6,100.0,-0.6,0.2,81.0,-3.1,88.0,-4.2,93.0,-2.7,90.0,-3.1,88.0,0,2,13,0,0,0,0
88.24,29.3,60.0,29.3,60.0,29.3,27.5,62.0,20.9,67.0,24.9,76.0,27.7,61.0,27.2,64.0,12,7,5,2,0,0,1
20.0,29.8,55.0,29.8,55.0,29.8,28.2,58.0,12.9,67.0,22.1,95.0,27.5,64.0,27.8,61.0,16,10,1,1,0,0,1
0.0,0.6,94.0,0.6,94.0,0.6,1.9,86.0,-8.3,76.0,2.2,93.0,-1.1,91.0,0.2,92.0,9,12,31,1,0,0,1
32.64,3.4,100.0,3.4,100.0,3.4,4.3,96.0,-6.8,78.0,-3.0,99.0,4.6,97.0,3.5,100.0,0,12,10,1,0,0,0
11.87,2.3,75.0,2.3,75.0,2.3,3.2,72.0,-8.2,54.0,0.5,99.0,1.0,80.0,1.4,81.0,23,3,26,3,0,0,0
0.0,9.4,85.0,9.4,85.0,9.4,13.4,78.0,13.1,63.0,3.5,100.0,8.3,91.0,7.7,80.0,2,10,9,2,0,0,0
0.0,5.2,74.0,5.2,74.0,5.2,7.6,57.0,-1.5,77.0,7.7,57.0,2.9,71.0,6.4,59.0,12,10,31,1,0,0,1
5.69,8.8,60.0,8.8,60.0,8.8,5.4,90.0,3.1,95.0,14.6,37.0,9.3,82.0,6.3,88.0,14,5,1,6,1,0,0
22.87,13.7,93.0,13.7,93.0,13.7,14.8,97.0,8.5,71.0,11.8,100.0,19.8,99.0,18.0,100.0,16,10,6,5,1,0,0
5.3,5.0,79.0,5.0,79.0,5.0,6.2,72.0,2.5,98.0,8.4,69.0,6.0,77.0,5.6,78.0,11,10,22,2,0,0,1
20.55,21.9,62.0,21.9,62.0,21.9,20.8,68.0,28.4,52.0,23.4,85.0,21.4,67.0,19.4,75.0,16,7,12,4,0,0,1
14.33,3.6,42.0,3.6,42.0,3.6,5.2,44.0,-1.9,62.0,4.3,78.0,2.3,60.0,3.7,47.0,20,4,16,5,1,0,0
18.55,-9.2,82.0,-9.2,82.0,-9.2,-3.9,93.0,-16.3,64.0,-10.5,69.0,-4.8,89.0,-5.1,91.0,21,3,1,1,0,0,0
33.1,18.6,98.0,18.6,98.0,18.6,20.5,77.0,19.5,58.0,19.3,69.0,19.7,88.0,19.1,97.0,18,9,24,1,0,0,0
14.32,-7.2,79.0,-7.2,79.0,-7.2,-6.3,80.0,-8.1,90.0,-12.8,84.0,-9.4,89.0,-8.6,89.0,4,1,21,3,0,0,0
22.59,7.3,100.0,7.3,100.0,7.3,5.9,99.0,1.9,95.0,6.1,99.0,7.7,97.0,5.3,100.0,3,12,27,2,0,0,0
-0.06,12.7,33.0,12.7,33.0,12.7,8.5,61.0,7.6,62.0,11.2,38.0,12.3,38.0,9.7,50.0,10,5,18,4,0,0,1
20.9,2.2,85.0,2.2,85.0,2.2,3.4,79.0,0.8,84.0,3.0,89.0,1.7,89.0,1.7,91.0,18,3,10,6,1,0,0
14.6,11.0,69.0,11.0,69.0,11.0,10.6,72.0,-2.5,83.0,11.3,80.0,9.2,73.0,9.0,77.0,9,4,28,4,0,0,1
-0.01,3.4,46.0,3.4,46.0,3.4,3.6,55.0,-3.8,29.0,5.5,60.0,0.4,75.0,2.1,75.0,12,4,21,1,0,0,1
77.74,15.8,89.0,15.8,89.0,15.8,17.9,76.0,6.7,94.0,17.6,93.0,12.9,95.0,13.5,94.0,6,9,8,3,0,0,0
16.03,8.0,77.0,8.0,77.0,8.0,8.4,89.0,4.5,92.0,7.3,84.0,6.3,85.0,6.8,99.0,9,10,15,6,1,0,0
-3.99,14.9,66.0,14.9,66.0,14.9,17.9,56.0,8.5,82.0,16.7,66.0,12.2,83.0,14.3,74.0,0,5,27,0,0,0,0
14.37,17.4,83.0,17.4,83.0,17.4,19.2,76.0,14.9,69.0,19.9,74.0,15.6,96.0,16.9,90.0,10,7,1,4,0,1,0
23.46,25.5,34.0,25.5,34.0,25.5,16.1,52.0,6.3,70.0,12.1,64.0,24.9,29.0,24.8,30.0,13,4,14,4,0,0,1
0.0,18.9,70.0,18.9,70.0,18.9,16.8,82.0,14.6,87.0,14.7,91.0,15.1,100.0,17.3,81.0,12,10,4,1,0,0,1
45.45,-11.4,83.0,-11.4,83.0,-11.4,-8.8,89.0,-13.4,87.0,-14.6,81.0,-9.1,87.0,-8.1,89.0,21,12,14,5,1,0,0
13.34,25.3,69.0,25.3,69.0,25.3,24.9,71.0,21.3,38.0,23.2,89.0,21.3,77.0,24.1,76.0,20,6,23,1,0,0,0
31.38,15.5,66.0,15.5,66.0,15.5,17.5,64.0,12.5,89.0,13.0,96.0,10.6,83.0,13.3,74.0,6,7,15,4,0,0,0
26.34,-7.5,71.0,-7.5,71.0,-7.5,-2.6,71.0,0.4,76.0,-8.7,60.0,-5.9,72.0,-6.5,85.0,10,11,16,5,1,0,0
11.21,4.7,72.0,4.7,72.0,4.7,5.6,72.0,0.2,91.0,6.1,72.0,3.3,80.0,3.5,78.0,18,11,13,4,0,0,0
6.01,15.7,59.0,15.7,59.0,15.7,17.1,54.0,13.4,36.0,12.3,74.0,12.3,85.0,14.8,66.0,15,11,8,1,0,0,1
15.29,-2.5,74.0,-2.5,74.0,-2.5,-0.2,73.0,-5.3,85.0,-2.3,79.0,-2.4,84.0,-1.7,77.0,23,11,28,3,0,0,0
27.51,2.2,73.0,2.2,73.0,2.2,1.9,72.0,-7.9,32.0,2.5,74.0,-0.1,79.0,-0.1,80.0,14,11,15,4,0,0,1
15.62,-5.2,85.0,-5.2,85.0,-5.2,-3.0,74.0,-1.5,85.0,-6.3,87.0,-2.4,74.0,-5.8,86.0,1,12,7,0,0,0,0
60.52,-2.3,73.0,-2.3,73.0,-2.3,-0.9,71.0,-2.3,73.0,0.8,72.0,-6.1,84.0,-5.4,81.0,22,12,1,3,0,0,0
25.87,19.7,59.0,19.7,59.0,19.7,16.2,80.0,15.3,61.0,15.6,95.0,18.8,68.0,14.9,87.0,17,6,14,2,0,0,1
0.0,-0.3,87.0,-0.3,87.0,-0.3,1.6,75.0,-8.1,98.0,2.1,69.0,-0.2,86.0,-0.4,84.0,4,11,24,1,0,0,0
75.76,22.0,59.0,22.0,59.0,22.0,20.2,79.0,31.6,29.0,19.8,72.0,21.9,63.0,22.4,60.0,19,8,9,1,0,0,0
-2.7,9.0,60.0,9.0,60.0,9.0,6.8,78.0,-0.5,93.0,8.5,81.0,6.8,77.0,6.2,67.0,4,5,12,6,1,0,0
13.33,8.5,81.0,8.5,81.0,8.5,12.1,72.0,3.5,100.0,5.9,97.0,5.6,88.0,7.3,88.0,7,9,10,6,1,0,0
221.92,-14.5,69.0,-14.5,69.0,-14.5,-12.7,67.0,-11.4,74.0,-16.0,70.0,-20.1,85.0,-16.6,73.0,21,2,11,1,0,0,0
13.38,15.5,64.0,15.5,64.0,15.5,14.8,72.0,10.6,97.0,16.5,72.0,12.3,87.0,14.6,73.0,10,9,5,3,0,0,1
8.19,1.6,80.0,1.6,80.0,1.6,2.4,80.0,-1.8,100.0,-0.9,85.0,0.1,89.0,-1.5,94.0,0,3,20,0,0,0,0
26.82,0.9,62.0,0.9,62.0,0.9,1.8,82.0,-7.9,73.0,2.3,81.0,-1.7,76.0,-1.2,79.0,9,3,28,3,0,0,1
-0.54,11.8,54.0,11.8,54.0,11.8,8.3,68.0,6.3,92.0,9.2,83.0,10.2,64.0,10.2,71.0,2,5,9,2,0,0,0
35.85,22.9,62.0,22.9,62.0,22.9,18.4,79.0,21.3,36.0,21.1,88.0,19.0,73.0,21.2,79.0,16,7,3,3,0,0,1
14.34,20.7,79.0,20.7,79.0,20.7,19.3,91.0,21.4,55.0,23.5,64.0,18.8,91.0,18.2,94.0,19,7,11,6,1,0,0
13.32,14.0,72.0,14.0,72.0,14.0,15.0,68.0,8.6,79.0,11.9,92.0,13.1,77.0,11.4,87.0,2,6,9,4,0,0,0
12.28,-3.6,89.0,-3.6,89.0,-3.6,-1.0,77.0,-19.7,75.0,-4.8,90.0,-1.9,89.0,-2.3,83.0,7,1,26,3,0,0,0
6.2,7.8,78.0,7.8,78.0,7.8,6.1,88.0,1.8,100.0,4.9,83.0,8.9,65.0,6.8,83.0,9,4,28,1,0,0,1
30.8,2.6,95.0,2.6,95.0,2.6,2.4,91.0,-2.9,80.0,1.0,86.0,0.7,99.0,0.2,99.0,22,12,6,1,0,0,0
49.72,22.0,83.0,22.0,83.0,22.0,19.0,89.0,16.0,50.0,21.5,83.0,22.2,76.0,22.3,83.0,15,6,25,2,0,0,1
80.91,25.9,70.0,25.9,70.0,25.9,22.1,89.0,25.3,52.0,28.6,71.0,25.8,71.0,24.4,80.0,14,7,23,0,0,0,1
-0.26,18.0,97.0,18.0,97.0,18.0,20.3,87.0,14.7,97.0,18.7,95.0,17.6,97.0,18.1,100.0,7,6,25,1,0,0,0
1.24,19.5,90.0,19.5,90.0,19.5,20.3,85.0,12.3,71.0,14.7,100.0,19.2,85.0,17.8,95.0,4,5,29,4,0,0,0
-0.01,7.0,58.0,7.0,58.0,7.0,8.7,62.0,0.2,69.0,13.6,69.0,6.7,67.0,8.4,79.0,10,4,29,5,1,0,0
45.61,24.4,63.0,24.4,63.0,24.4,23.8,64.0,15.4,51.0,20.8,75.0,20.8,88.0,22.4,72.0,16,9,21,1,0,0,1
31.93,-12.3,63.0,-12.3,63.0,-12.3,-9.8,61.0,-25.5,62.0,-8.2,79.0,-13.0,66.0,-10.9,70.0,10,2,12,3,0,0,1
0.0,19.5,64.0,19.5,64.0,19.5,20.7,65.0,22.5,74.0,21.1,84.0,15.1,92.0,18.3,72.0,2,8,24,2,0,0,0
40.53,16.0,64.0,16.0,64.0,16.0,17.2,61.0,16.2,76.0,16.9,66.0,13.4,72.0,15.1,69.0,22,9,2,3,0,0,0
6.75,12.5,79.0,12.5,79.0,12.5,13.1,81.0,6.2,95.0,13.8,98.0,10.0,77.0,10.7,92.0,2,9,13,6,1,0,0
-3.6,5.4,74.0,5.4,74.0,5.4,6.3,68.0,-5.7,85.0,1.1,81.0,4.3,89.0,4.3,79.0,6,1,26,1,0,0,0
21.25,9.5,74.0,9.5,74.0,9.5,8.8,72.0,0.5,98.0,10.4,67.0,8.0,81.0,8.2,81.0,12,10,20,6,1,0,0
61.35,2.1,68.0,2.1,68.0,2.1,4.1,57.0,-11.0,82.0,1.0,66.0,-0.4,83.0,1.4,67.0,2,11,22,1,0,0,0
0.46,16.5,81.0,16.5,81.0,16.5,17.8,72.0,10.2,84.0,18.0,98.0,14.7,84.0,15.5,84.0,9,9,14,5,1,0,0
34.07,1.7,100.0,1.7,100.0,1.7,2.4,101.0,-5.2,70.0,-0.9,79.0,3.6,98.0,1.9,100.0,15,1,19,3,0,0,1
8.36,19.8,41.0,19.8,41.0,19.8,7.7,86.0,6.9,95.0,19.9,45.0,26.0,40.0,15.3,55.0,17,4,8,3,0,0,1
13.35,12.2,95.0,12.2,95.0,12.2,7.5,97.0,6.2,89.0,10.4,98.0,15.6,89.0,12.4,96.0,13,5,19,5,1,0,0
47.62,5.3,67.0,5.3,67.0,5.3,5.6,55.0,2.0,69.0,3.0,79.0,4.3,58.0,4.8,59.0,12,11,16,1,0,0,1
37.46,1.9,79.0,1.9,79.0,1.9,3.5,71.0,-15.2,68.0,1.2,75.0,1.5,82.0,2.2,75.0,11,2,11,4,0,0,1
0.0,3.4,39.0,3.4,39.0,3.4,5.1,43.0,-8.7,35.0,7.3,69.0,3.1,67.0,4.4,60.0,14,3,30,4,0,1,0
14.39,24.1,75.0,24.1,75.0,24.1,25.0,79.0,15.7,98.0,24.0,85.0,23.7,80.0,21.8,94.0,7,8,6,0,0,0,0
11.34,18.8,61.0,18.8,61.0,18.8,17.5,80.0,12.7,58.0,17.5,75.0,18.6,76.0,19.9,69.0,18,10,6,4,0,0,0
21.57,18.3,75.0,18.3,75.0,18.3,19.3,69.0,10.0,99.0,17.6,80.0,17.1,88.0,14.9,89.0,8,8,7,6,1,0,0
5.85,7.2,69.0,7.2,69.0,7.2,11.7,45.0,3.7,78.0,7.0,64.0,8.2,63.0,8.6,61.0,0,5,9,0,0,0,0
12.52,23.6,71.0,23.6,71.0,23.6,22.7,82.0,21.2,100.0,24.1,82.0,23.4,83.0,20.7,95.0,9,7,26,6,1,0,0
9.08,6.8,56.0,6.8,56.0,6.8,7.1,56.0,7.4,17.0,5.6,72.0,4.4,70.0,5.7,67.0,16,5,11,0,0,0,1
38.06,-1.4,72.0,-1.4,72.0,-1.4,0.4,76.0,-3.5,85.0,-4.0,82.0,-0.2,75.0,0.1,65.0,10,12,6,2,0,0,1
31.44,-2.8,96.0,-2.8,96.0,-2.8,-2.0,80.0,-12.5,89.0,-3.3,88.0,-3.5,92.0,-3.0,100.0,9,2,4,6,1,0,0
